"Bratislava I","Bratislava II","Bratislava III","Bratislava IV","Bratislava V","Malacky","Pezinok","Senec","Dunajská Streda","Galanta","Hlohovec","Piešťany","Senica","Skalica","Trnava","Bánovce nad Bebravou","Ilava","Myjava","Nové Mesto nad Váhom","Partizánske","Považská Bystrica","Prievidza","Púchov","Trenčín","Komárno","Levice","Nitra","Nové Zámky","Šaľa","Topoľčany","Zlaté Moravce","Bytča","Čadca","Dolný Kubín","Kysucké Nové Mesto","Liptovský Mikuláš","Martin","Námestovo","Ružomberok","Turčianske Teplice","Tvrdošín","Žilina","Banská Bystrica","Banská Štiavnica","Brezno","Detva","Krupina","Lučenec","Poltár","Revúca","Rimavská Sobota","Veľký Krtíš","Zvolen","Žarnovica","Žiar nad Hronom","Bardejov","Humenné","Kežmarok","Levoča","Medzilaborce","Poprad","Prešov","Sabinov","Snina","Stará Ľubovňa","Stropkov","Svidník","Vranov nad Topľou","Gelnica","Košice I","Košice II","Košice III","Košice IV","Košice - okolie","Michalovce","Rožňava","Sobrance","Spišská Nová Ves","Trebišov","Zahraničie"
1.2892857142857144,1.1642857142857144,1.2392857142857143,1.2196428571428573,1.1875000000000002,1.0214285714285714,1.0892857142857142,1.075,0.3535714285714286,0.6732142857142858,0.817857142857143,1.0250000000000001,1.042857142857143,1.1732142857142858,1.010714285714286,0.7928571428571429,0.8017857142857143,0.9214285714285715,0.9803571428571429,0.8767857142857144,0.9071428571428573,1.3535714285714286,0.8732142857142857,0.9464285714285715,0.47500000000000003,0.8357142857142857,0.9303571428571429,0.6035714285714285,0.6982142857142858,0.6428571428571429,0.6928571428571428,0.7625,0.9732142857142858,1.2428571428571429,0.7232142857142857,0.9160714285714286,0.9696428571428571,2.6571428571428575,0.9750000000000001,0.7178571428571429,1.230357142857143,1.135714285714286,1.1232142857142857,0.6982142857142858,1.1589285714285715,0.6214285714285714,0.6285714285714287,0.8017857142857143,0.6482142857142857,0.8250000000000001,0.47857142857142865,0.6517857142857143,1.082142857142857,0.6910714285714287,0.7089285714285715,0.8857142857142858,0.9910714285714286,1.010714285714286,1.4107142857142858,1.0910714285714287,1.0571428571428572,1.1767857142857143,1.3660714285714288,0.775,0.7428571428571429,0.7392857142857143,1.205357142857143,0.755357142857143,1.2982142857142858,1.4875,1.4732142857142858,1.3785714285714286,1.4071428571428573,1.2714285714285716,0.9232142857142858,0.7767857142857143,1.0125,1.0714285714285714,0.8642857142857143,2.8392857142857144
0.7142857142857143,0.5714285714285714,0.7142857142857143,0.4285714285714285,0.4285714285714285,1.1428571428571428,1.4285714285714286,1.1428571428571428,0.4285714285714285,0.7142857142857143,1.2857142857142856,1,1.4285714285714286,2.142857142857143,1,0.7142857142857143,0.857142857142857,1.857142857142857,1.5714285714285714,0.857142857142857,1.1428571428571428,0.857142857142857,0.857142857142857,1,0.7142857142857143,1,1,0.7142857142857143,1,0.857142857142857,0.5714285714285714,0.7142857142857143,0.4285714285714285,0.5714285714285714,0.7142857142857143,1.2857142857142856,0.7142857142857143,1.1428571428571428,1,0.857142857142857,0.857142857142857,0.7142857142857143,0.5714285714285714,0.857142857142857,1.2857142857142856,1.714285714285714,1.4285714285714286,1.1428571428571428,1.714285714285714,2.2857142857142856,1.2857142857142856,1.4285714285714286,1.1428571428571428,1.2857142857142856,0.857142857142857,1.4285714285714286,1.1428571428571428,2.2857142857142856,1.4285714285714286,2.2857142857142856,1.1428571428571428,1.1428571428571428,1.714285714285714,0.857142857142857,1,1,1.2857142857142856,1,1.4285714285714286,0.857142857142857,0.5714285714285714,1.857142857142857,0.7142857142857143,1.857142857142857,1.4285714285714286,1.4285714285714286,0.857142857142857,1.1428571428571428,1.714285714285714,1.2857142857142856
1.068825910931174,0.8198380566801619,0.8360323886639676,0.811740890688259,0.7105263157894736,0.7975708502024291,0.7955465587044535,0.6680161943319837,0.11538461538461536,0.3805668016194331,1.006072874493927,1.0607287449392713,1.214574898785425,1.3340080971659918,1.0769230769230769,1.0526315789473684,0.9311740890688258,0.27935222672064774,0.7672064777327935,1.192307692307692,0.9554655870445343,0.5384615384615384,0.9655870445344128,1.1012145748987854,0.12145748987854249,0.5890688259109311,0.8765182186234818,0.5161943319838056,0.4595141700404858,1.0040485829959513,1.174089068825911,0.9534412955465587,0.8906882591093117,2.068825910931174,0.7449392712550607,0.6336032388663967,0.6619433198380567,3.0101214574898782,1.97165991902834,0.5404858299595141,2.4372469635627527,0.8744939271255061,0.6194331983805668,0.9473684210526314,0.617408906882591,0.9696356275303643,1.1842105263157894,0.3805668016194331,0.5526315789473684,0.33603238866396756,0.1923076923076923,0.3582995951417004,0.714574898785425,1.0566801619433197,0.7995951417004048,1.951417004048583,1.5991902834008096,2.3684210526315788,2.718623481781376,0.6983805668016194,1.340080971659919,2.0445344129554655,2.103238866396761,1.082995951417004,2.0587044534412953,1.657894736842105,1.1518218623481782,1.7834008097165992,1.2611336032388665,1.0931174089068825,1.008097165991903,0.9271255060728745,1.208502024291498,1.145748987854251,1.0263157894736843,0.22469635627530365,1.2510121457489878,1.680161943319838,0.8623481781376517,1.0263157894736843
0.6666666666666667,1.3333333333333335,1,0.8333333333333334,1.5,0.6666666666666667,1.3333333333333335,2,0.5,1.5,0.6666666666666667,1,1.1666666666666667,0.8333333333333334,1.1666666666666667,0.8333333333333334,1.1666666666666667,1.5,0.8333333333333334,0.8333333333333334,0.8333333333333334,0.8333333333333334,1.1666666666666667,1.1666666666666667,0.33333333333333337,0.6666666666666667,0.8333333333333334,0.6666666666666667,0.6666666666666667,0.8333333333333334,0.5,1,1.5,3.166666666666667,2.3333333333333335,1,0.6666666666666667,1,0.8333333333333334,0.6666666666666667,0.5,0.5,1.1666666666666667,1,0.6666666666666667,0.8333333333333334,0.5,1.3333333333333335,0.6666666666666667,2.666666666666667,0.8333333333333334,0.8333333333333334,1.5,0.5,0.6666666666666667,1,0.6666666666666667,1.1666666666666667,1.1666666666666667,1,1.1666666666666667,1.5,2.3333333333333335,1.3333333333333335,0.5,2.3333333333333335,0.33333333333333337,1,1.5,1.1666666666666667,0.6666666666666667,0.8333333333333334,1.3333333333333335,1.3333333333333335,1,1.1666666666666667,1.1666666666666667,1.1666666666666667,1.5,0
0.32258064516129037,0.5161290322580645,0.5806451612903225,0.5967741935483871,0.5483870967741936,0.8548387096774194,0.7903225806451613,0.48387096774193544,0.22580645161290325,0.6774193548387096,1.1129032258064515,0.7580645161290323,1.6290322580645162,1.5483870967741935,0.7741935483870968,1.4838709677419355,0.8870967741935485,1.4516129032258065,1.5806451612903225,0.9516129032258064,1.1129032258064515,1.403225806451613,1.2096774193548387,1.4838709677419355,0.41935483870967744,0.8870967741935485,0.6612903225806451,0.6451612903225807,0.6129032258064516,1,1.3225806451612903,0.8548387096774194,0.7903225806451613,1.2580645161290323,0.7903225806451613,1.1451612903225805,1.2903225806451615,0.5806451612903225,1.0161290322580645,1.6129032258064517,0.5483870967741936,0.6935483870967741,0.9516129032258064,1.6129032258064517,1.564516129032258,1.3870967741935483,1.4838709677419355,1.3709677419354838,2.564516129032258,1.967741935483871,1.129032258064516,0.8870967741935485,1.6129032258064517,2.0161290322580645,1.0161290322580645,1.0645161290322582,1.596774193548387,0.7258064516129032,1.0645161290322582,3.532258064516129,0.9838709677419355,1.0806451612903227,0.870967741935484,1.774193548387097,1.4838709677419355,1.7580645161290325,2.0161290322580645,1.806451612903226,1.435483870967742,0.8387096774193549,0.903225806451613,0.9838709677419355,0.9193548387096774,1,1.2580645161290323,1.6129032258064517,1.3870967741935483,1.0645161290322582,0.8870967741935485,0.14516129032258063
0.11111111111111112,0.3333333333333333,0.22222222222222224,0.22222222222222224,0.3333333333333333,0.11111111111111112,0.11111111111111112,0.888888888888889,6.777777777777778,1.5555555555555558,0.11111111111111112,0.11111111111111112,0.11111111111111112,0.11111111111111112,0,0,0,0.11111111111111112,0,0,0,0,0,0.11111111111111112,9.000000000000002,2.3333333333333335,0.3333333333333333,3.555555555555556,2.7777777777777777,0.11111111111111112,0.11111111111111112,0,0,0,0,0,0,0,0.11111111111111112,0.4444444444444445,0.3333333333333333,0,0.11111111111111112,0.11111111111111112,0,0.11111111111111112,0.3333333333333333,6.333333333333333,0.22222222222222224,2.2222222222222223,3.777777777777778,6.222222222222223,0.22222222222222224,0,0.22222222222222224,0.22222222222222224,0.11111111111111112,0.3333333333333333,0.22222222222222224,0.22222222222222224,0.11111111111111112,0.11111111111111112,0.11111111111111112,0.3333333333333333,0,0.3333333333333333,0,0.11111111111111112,0.22222222222222224,0.5555555555555556,0.4444444444444445,0.4444444444444445,0.6666666666666666,2.4444444444444446,1,2,0,0.3333333333333333,7.777777777777778,0
1.9107692307692308,1.463076923076923,1.3076923076923077,1.2184615384615385,1.2292307692307693,0.5338461538461539,0.6046153846153847,1.8461538461538463,5.163076923076924,2.9507692307692306,0.3123076923076923,0.4338461538461538,0.47384615384615386,0.3984615384615384,0.3523076923076923,0.2030769230769231,0.2553846153846154,0.3569230769230769,0.3215384615384615,0.25076923076923074,0.20615384615384616,0.28,0.26615384615384613,0.44153846153846155,4.298461538461539,2.0076923076923077,0.9123076923076923,2.769230769230769,2.8430769230769233,0.20923076923076925,0.2969230769230769,0.17076923076923078,0.12000000000000001,0.2523076923076923,0.1323076923076923,0.47538461538461535,0.3707692307692308,0.10153846153846155,0.27692307692307694,0.28,0.12615384615384614,0.32923076923076927,0.6061538461538462,0.5538461538461539,0.38153846153846155,0.24615384615384617,0.33692307692307694,1.929230769230769,0.26153846153846155,1.6,2.724615384615385,1.830769230769231,0.5415384615384615,0.36153846153846153,0.92,0.2646153846153846,0.3384615384615385,0.5723076923076923,0.23076923076923078,0.7323076923076923,0.5461538461538461,0.5646153846153846,0.19076923076923077,0.28615384615384615,0.18307692307692308,0.23846153846153847,0.41384615384615386,0.19384615384615383,0.38461538461538464,1.2353846153846153,0.9861538461538462,0.88,1.0584615384615383,1.383076923076923,1.0153846153846153,2.586153846153846,0.16615384615384615,0.5584615384615385,1.7692307692307692,2.4753846153846153
1.4010889292196007,1.2050816696914701,1.294010889292196,1.355716878402904,1.2713248638838477,1.2758620689655173,1.3520871143375681,1.2332123411978222,0.40290381125226865,0.8021778584392014,1.1823956442831216,1.3157894736842106,1.088021778584392,1.4392014519056262,1.4664246823956444,0.70508166969147,0.868421052631579,1.0353901996370236,0.9392014519056261,0.8003629764065336,0.7522686025408348,0.8067150635208712,0.9301270417422868,1.0970961887477315,0.4292196007259529,0.8566243194192378,0.927404718693285,0.6116152450090745,0.7168784029038113,0.764065335753176,0.8085299455535391,0.7295825771324863,0.604355716878403,1.1288566243194191,0.7323049001814883,0.9736842105263158,1.1733212341197823,0.971869328493648,1.2250453720508168,0.8321234119782215,1.3121597096188748,1.0789473684210527,1.1742286751361162,0.8874773139745916,0.7921960072595282,0.7150635208711434,0.8312159709618875,0.8784029038112523,0.5408348457350273,0.6524500907441017,0.5553539019963702,0.5970961887477314,1.0072595281306715,0.9627949183303085,0.8411978221415608,1.2558983666061707,0.8929219600725953,1.0834845735027223,1.08983666061706,0.5254083484573503,1.2259528130671506,1.3793103448275863,1.0780399274047188,0.6288566243194192,1.0571687840290382,0.7767695099818512,0.6724137931034483,0.823956442831216,0.6515426497277677,1.394736842105263,1.3774954627949183,1.3076225045372052,1.3012704174228675,1.0099818511796734,0.7459165154264974,0.7196007259528131,0.5208711433756806,1.0245009074410163,0.6234119782214157,1.1551724137931034
0.6153846153846154,0.7692307692307693,0.6923076923076923,0.6153846153846154,0.6153846153846154,0.7692307692307693,0.7692307692307693,0.4615384615384615,0.23076923076923075,0.38461538461538464,0.6153846153846154,0.6923076923076923,0.8461538461538461,0.23076923076923075,0.6153846153846154,0.38461538461538464,0.6923076923076923,0.7692307692307693,0.7692307692307693,0.923076923076923,0.7692307692307693,0.923076923076923,0.7692307692307693,0.7692307692307693,0.3076923076923077,0.8461538461538461,0.4615384615384615,0.5384615384615385,0.5384615384615385,1.4615384615384615,0.5384615384615385,0.5384615384615385,0.23076923076923075,1.846153846153846,0.38461538461538464,1,1.3076923076923077,0.5384615384615385,0.6153846153846154,0.923076923076923,0.923076923076923,0.7692307692307693,1.1538461538461537,1.2307692307692308,0.6923076923076923,1,0.6923076923076923,1.2307692307692308,2.3076923076923075,1.2307692307692308,2.076923076923077,0.6153846153846154,1.2307692307692308,0.6153846153846154,0.4615384615384615,1.923076923076923,4.384615384615384,0.5384615384615385,0.6923076923076923,9.769230769230768,0.923076923076923,1,1.5384615384615385,2.4615384615384617,1.076923076923077,2.2307692307692304,2.4615384615384617,1.923076923076923,1.076923076923077,2.5384615384615383,1.846153846153846,1.5384615384615385,2,1.6153846153846152,1.3846153846153846,0.7692307692307693,1.1538461538461537,1.2307692307692308,1,2.923076923076923
1.076923076923077,1.1538461538461537,0.923076923076923,1.076923076923077,2.5384615384615383,0.8461538461538461,1.5384615384615385,0.8461538461538461,0.23076923076923075,0.7692307692307693,0.6923076923076923,0.5384615384615385,0.5384615384615385,0.7692307692307693,0.6923076923076923,1.4615384615384615,0.923076923076923,0.6923076923076923,0.4615384615384615,0.7692307692307693,0.5384615384615385,0.8461538461538461,1,0.8461538461538461,0.38461538461538464,0.923076923076923,0.5384615384615385,0.4615384615384615,0.3076923076923077,1,2.6153846153846154,0.38461538461538464,0.5384615384615385,0.7692307692307693,0.4615384615384615,0.7692307692307693,2.4615384615384617,0.3076923076923077,1,1.5384615384615385,0.38461538461538464,0.7692307692307693,1.3076923076923077,1.4615384615384615,1.2307692307692308,0.3076923076923077,1.1538461538461537,1.3846153846153846,1.3076923076923077,1,1,1,1.6923076923076923,0.6923076923076923,0.8461538461538461,1.846153846153846,1.1538461538461537,1,1.1538461538461537,1.846153846153846,1.3076923076923077,1.3076923076923077,1.3076923076923077,0.7692307692307693,0.3076923076923077,1,1.846153846153846,0.8461538461538461,0.4615384615384615,1,1.076923076923077,1,1.3076923076923077,0.7692307692307693,3.1538461538461537,0.6153846153846154,1.6923076923076923,0.923076923076923,1,0.6923076923076923
1.923076923076923,1.5384615384615385,1.5,2.269230769230769,1.3076923076923077,2.153846153846154,1.6153846153846152,1.1538461538461537,0.38461538461538464,0.4230769230769231,0.8076923076923076,1.2307692307692308,3.1538461538461537,6.961538461538462,0.5769230769230769,1.423076923076923,0.7307692307692307,0.9615384615384615,1.1153846153846152,0.5,0.6538461538461539,0.8076923076923076,0.5,0.7692307692307693,0.34615384615384615,0.6153846153846154,0.6538461538461539,0.4230769230769231,0.5,0.4615384615384615,0.4230769230769231,1.6153846153846152,1,0.9615384615384615,0.4230769230769231,0.6153846153846154,0.5,0.6923076923076923,0.7307692307692307,2.5384615384615383,0.8846153846153846,0.6153846153846154,1.1153846153846152,1.2307692307692308,0.7307692307692307,0.4230769230769231,0.7692307692307693,0.6153846153846154,0.5,1.0384615384615385,1.5769230769230769,1.1153846153846152,0.7692307692307693,0.6538461538461539,0.7692307692307693,1.3076923076923077,1.4615384615384615,1.1538461538461537,1.8076923076923075,1.3076923076923077,0.8076923076923076,0.8461538461538461,0.8846153846153846,0.6923076923076923,0.6153846153846154,1.5769230769230769,2.1153846153846154,0.923076923076923,1.2307692307692308,1.1153846153846152,0.6538461538461539,0.8076923076923076,0.8076923076923076,0.8461538461538461,0.6153846153846154,1,1.0384615384615385,1.3846153846153846,0.8076923076923076,1.8076923076923075
